,rating,difficulty,stream_total,breakdown,stream_count,stream_size_max,stream_size_avg,stream_size_std,break_count,break_size_max,break_size_avg,break_total,break_size_std,measure_count,jumps,hands,quads,mines,holds,rolls,step_count,song_nps,nps_per_measure_max,nps_per_measure_avg,nps_per_measure_median,nps_per_measure_std,nps_per_measure_mode,crossovers,footswitches,crossover_footswitches,jacks,invalid_crossovers,title,artist,song_seconds,bpm_change_count,stop_count,bpm_max,bpm_min,bpm_weighted_avg,bpm_mode
0,9,Easy,2,(23)-1-(39)-1-(45),2.0,1.0,1.0,0.0,3.0,45.0,35.666666666666664,107.0,11.372481406154654,109,19,0,0,24,92,1,834,4.39954128440368,8.05,4.39954128440367,4.6000000000000005,1.4070999762586964,4.6000000000000005,30,46,22,25,12,BAAM,ëª¨ëª¨ëžœë“œ,189.5652173913039,0,0,138.0,138.0,138.0,138.0
1,10,Medium,26,(23)-1-(12)-8-(19)-1-(12)-8-(8)-8-(9),5.0,8.0,5.2,3.8340579025361627,6.0,23.0,13.833333333333334,83.0,5.913261931173578,109,16,0,0,24,83,1,1023,5.396559633027536,9.200000000000001,5.396559633027524,4.6000000000000005,2.4643745635488394,4.6000000000000005,15,33,13,10,11,BAAM,ëª¨ëª¨ëžœë“œ,189.5652173913039,0,0,138.0,138.0,138.0,138.0
2,11,Hard,44,(4)-3-(1)-3-(12)-1-(12)-11-(1)-3-(12)-1-(12)-8-(8)-11-(1)-3-(2),9.0,11.0,4.888888888888889,4.013864859597431,10.0,12.0,6.5,65.0,5.1693541397569405,109,16,0,0,24,83,1,1149,6.0612385321101065,9.200000000000001,6.061238532110092,5.175,2.827253456845048,9.200000000000001,8,32,6,4,12,BAAM,ëª¨ëª¨ëžœë“œ,189.5652173913039,0,0,138.0,138.0,138.0,138.0
3,12,Challenge,73,(4)-3-(1)-3-(1)-16-(8)-11-(1)-3-(9)-8-(8)-15-(1)-11-(1)-3-(2),9.0,16.0,8.11111111111111,5.372253820428733,10.0,9.0,3.6,36.0,3.4058772731852804,109,12,0,0,24,69,1,1377,7.263990825688091,9.200000000000001,7.263990825688074,9.200000000000001,2.9679059349655854,9.200000000000001,4,22,4,0,6,BAAM,ëª¨ëª¨ëžœë“œ,189.5652173913039,0,0,138.0,138.0,138.0,138.0
4,9,Easy,7,(32)-3-(37)-3-(15)-1-(18),3.0,3.0,2.3333333333333335,1.1547005383792515,4.0,37.0,25.5,102.0,10.661457061146317,109,120,0,0,28,117,1,973,5.132798165137627,9.200000000000001,5.132798165137615,5.175,2.1050003773194725,4.6000000000000005,11,45,10,11,18,ë¿œë¿œ,ëª¨ëª¨ëžœë“œ,189.5652173913039,0,0,138.0,138.0,138.0,138.0
5,10,Medium,31,(32)-3-(1)-8-(28)-3-(1)-8-(6)-1-(1)-8-(9),6.0,8.0,5.166666666666667,3.188521078284832,7.0,32.0,11.142857142857142,78.0,13.284434142114993,109,36,0,0,28,75,1,1078,5.6866972477064355,9.200000000000001,5.686697247706422,5.175,2.629560784000175,4.6000000000000005,11,45,10,11,18,ë¿œë¿œ,ëª¨ëª¨ëžœë“œ,189.5652173913039,0,0,138.0,138.0,138.0,138.0
6,11,Hard,55,(4)-8-(20)-3-(1)-16-(20)-3-(1)-8-(6)-1-(1)-16-(1),7.0,16.0,7.857142857142857,6.148944934663491,8.0,20.0,6.75,54.0,8.379396500601086,109,24,0,0,28,47,1,1258,6.636238532110108,9.200000000000001,6.6362385321100925,8.05,2.898893239953772,9.200000000000001,12,33,11,2,9,ë¿œë¿œ,ëª¨ëª¨ëžœë“œ,189.5652173913039,0,0,138.0,138.0,138.0,138.0
7,12,Challenge,78,(4)-8-(8)-8-(4)-3-(1)-16-(8)-8-(4)-3-(1)-32-(1),7.0,32.0,11.142857142857142,10.172324733127157,8.0,8.0,3.875,31.0,2.9001231500945415,109,2,0,0,28,25,1,1417,7.475000000000018,9.200000000000001,7.4750000000000005,9.200000000000001,2.9225238807122405,9.200000000000001,9,24,8,0,6,ë¿œë¿œ,ëª¨ëª¨ëžœë“œ,189.5652173913039,0,0,138.0,138.0,138.0,138.0
8,9,Medium,0,(107),,,,,,,,,,107,13,0,0,22,34,0,794,4.266822429906552,6.325,4.266822429906543,4.6000000000000005,1.635978068849428,4.6000000000000005,25,73,23,6,15,Cake By The Ocean,DNCE,186.0869565217387,0,0,138.0,138.0,138.0,138.0
9,11,Hard,40,(28)-8-(26)-16-(12)-16-(1),3.0,16.0,13.333333333333334,4.618802153517006,4.0,28.0,16.75,67.0,12.685293322058685,107,7,0,0,22,33,0,1103,5.927336448598145,9.200000000000001,5.9273364485981315,5.175,2.96621608884694,9.200000000000001,17,44,15,6,8,Cake By The Ocean,DNCE,186.0869565217387,0,0,138.0,138.0,138.0,138.0
10,12,Challenge,70,(20)-16-(10)-6-(2)-24-(4)-24-(1),4.0,24.0,17.5,8.54400374531753,5.0,20.0,7.4,37.0,7.861297602813418,107,2,0,0,22,30,0,1327,7.131074766355157,9.200000000000001,7.131074766355141,9.200000000000001,3.1601417322554006,9.200000000000001,4,11,3,5,5,Cake By The Ocean,DNCE,186.0869565217387,0,0,138.0,138.0,138.0,138.0
11,12,Edit,70,(20)-16-(10)-6-(2)-24-(4)-24-(1),4.0,24.0,17.5,8.54400374531753,5.0,20.0,7.4,37.0,7.861297602813418,107,2,0,0,22,30,0,1327,7.131074766355157,9.200000000000001,7.131074766355141,9.200000000000001,3.1601417322554006,9.200000000000001,4,11,3,5,5,Cake By The Ocean,DNCE,186.0869565217387,0,0,138.0,138.0,138.0,138.0
12,9,Hard,0,(115),,,,,,,,,,115,6,0,0,55,43,0,764,3.8200000000000105,6.9,3.8200000000000003,4.6000000000000005,1.756969829694335,4.6000000000000005,9,35,8,13,22,Dragostea Din Tei,O-Zone,199.99999999999946,0,0,138.0,138.0,138.0,138.0
13,11,Challenge,54,(9)-7-(18)-7-(1)-6-(18)-7-(1)-6-(10)-7-(1)-7-(1)-7-(2),8.0,7.0,6.75,0.4629100498862757,9.0,18.0,6.777777777777778,61.0,7.27629331764769,115,6,0,0,55,43,0,1184,5.920000000000016,9.200000000000001,5.920000000000001,5.75,3.4541787558250348,9.200000000000001,10,19,9,7,7,Dragostea Din Tei,O-Zone,199.99999999999946,0,0,138.0,138.0,138.0,138.0
14,1,Edit,54,(9)-7-(18)-7-(1)-6-(18)-7-(1)-6-(10)-7-(1)-7-(1)-7-(2),8.0,7.0,6.75,0.4629100498862757,9.0,18.0,6.777777777777778,61.0,7.27629331764769,115,6,0,0,55,43,0,1184,5.920000000000016,9.200000000000001,5.920000000000001,5.75,3.4541787558250348,9.200000000000001,100,19,10,7,7,Dragostea Din Tei,O-Zone,199.99999999999946,0,0,138.0,138.0,138.0,138.0
15,1,Edit,54,(9)-7-(18)-7-(1)-6-(18)-7-(1)-6-(10)-7-(1)-7-(1)-7-(2),8.0,7.0,6.75,0.4629100498862757,9.0,18.0,6.777777777777778,61.0,7.27629331764769,115,6,0,0,55,43,0,1184,5.920000000000016,9.200000000000001,5.920000000000001,5.75,3.4541787558250348,9.200000000000001,100,19,10,7,7,Dragostea Din Tei,O-Zone,199.99999999999946,0,0,138.0,138.0,138.0,138.0
16,12,Challenge,64,(16)-7-(5)-2-(2)-8-(4)-7-(1)-6-(2)-16-(4)-2-(2)-16-(4),8.0,16.0,8.0,5.42481072744215,9.0,16.0,4.444444444444445,40.0,4.530759073022729,104,4,0,0,20,22,1,1254,6.933173076923092,9.200000000000001,6.933173076923078,9.200000000000001,3.159404673681997,9.200000000000001,6,14,1,0,2,Good Time (w. Owl City),Carly Rae Jepsen,180.8695652173909,0,0,138.0,138.0,138.0,138.0
17,9,Medium,0,(117),,,,,,,,,,117,14,0,0,2,5,3,887,4.359188034188047,6.325,4.359188034188034,4.6000000000000005,1.1204726829797598,4.6000000000000005,74,102,50,36,9,Poker Face,Lady Gaga,203.47826086956465,0,0,138.0,138.0,138.0,138.0
18,11,Hard,36,(28)-8-(20)-8-(20)-20-(13),3.0,20.0,12.0,6.928203230275509,4.0,28.0,20.25,81.0,6.13052471924984,117,14,0,0,2,5,3,1175,5.774572649572666,9.200000000000001,5.77457264957265,4.6000000000000005,2.547416674270025,4.6000000000000005,65,84,50,36,9,Poker Face,Lady Gaga,203.47826086956465,0,0,138.0,138.0,138.0,138.0
19,12,Challenge,74,(20)-7-(1)-8-(12)-7-(1)-8-(4)-12-(4)-32-(1),6.0,32.0,12.333333333333334,9.811557810392122,7.0,20.0,6.142857142857143,43.0,7.244045173533258,117,11,0,0,2,5,2,1478,7.263675213675234,9.200000000000001,7.2636752136752145,9.200000000000001,2.7644146035826527,9.200000000000001,31,51,21,12,3,Poker Face,Lady Gaga,203.47826086956465,0,0,138.0,138.0,138.0,138.0
20,9,Medium,0,(105),,,,,,,,,,105,172,0,0,60,26,1,914,5.005238095238107,7.4750000000000005,5.005238095238095,5.75,2.263670264805713,6.325,6,18,6,1,1,Telephone,Lady Gaga,182.6086956521735,0,0,138.0,138.0,138.0,138.0
21,11,Hard,31,(20)-8-(36)-16-(16)-7-(2),3.0,16.0,10.333333333333334,4.932882862316248,4.0,36.0,18.5,74.0,13.988090172238191,105,98,0,0,60,26,1,1077,5.897857142857156,9.200000000000001,5.897857142857143,6.325,3.0143010780296966,9.200000000000001,6,18,6,1,2,Telephone,Lady Gaga,182.6086956521735,0,0,138.0,138.0,138.0,138.0
22,12,Challenge,59,(8)-4-(8)-16-(8)-5-(11)-3-(1)-24-(8)-7-(2),6.0,24.0,9.833333333333334,8.376554582086042,7.0,11.0,6.571428571428571,46.0,3.6449573777637356,105,41,0,0,47,39,1,1250,6.84523809523811,9.200000000000001,6.845238095238096,9.200000000000001,3.2939905495982367,9.200000000000001,2,7,2,0,2,Telephone,Lady Gaga,182.6086956521735,0,0,138.0,138.0,138.0,138.0
23,23,Hard,184,(18)-14-(2)-14-(13)-3-(13)-3-(17)-5-(3)-15-(5)-3-(24)-8-(9)-14-(2)-6-(2)-5-(26)-16-(15)-12-(4)-13-(9)-1-(41)-14-(2)-3-(5)-13-(3)-15-(9)-7-(1),20.0,16.0,9.2,5.207282350102038,21.0,41.0,10.619047619047619,223.0,10.2101723319256,407,0,0,0,0,2,0,4822,12.834971334971373,17.333333333333332,12.834971334971334,13.0,4.407594864969197,17.333333333333332,0,0,0,0,0,Alice in Underground,Demetori,375.6923076923066,0,0,260.0,260.0,260.0,260.0
24,25,Challenge,339,(18)-36-(3)-45-(3)-46-(1)-46-(26)-43-(4)-85-(3)-31-(9)-7-(1),8.0,85.0,42.375,21.619683491802423,9.0,26.0,7.555555555555555,68.0,8.74801564800714,407,0,0,0,0,2,0,5932,15.789516789516835,17.333333333333332,15.789516789516789,17.333333333333332,3.6478878895781435,17.333333333333332,0,0,0,0,0,Alice in Underground,Demetori,375.6923076923066,0,0,260.0,260.0,260.0,260.0
25,19,Hard,55,(40)-14-(28)-16-(33)-14-(34)-11-(5),4.0,16.0,13.75,2.0615528128088303,5.0,40.0,28.0,140.0,13.546217184144066,195,0,0,0,25,32,0,2358,8.387098692507779,16.6667,8.396591559829059,8.33335,5.950581081194642,8.33335,6,14,2,0,2,âˆ€rkadia,Sakuzyo,281.14608954183507,6,0,168.028,126.3,165.84803241305323,168.028
26,22,Challenge,111,(24)-34-(16)-24-(16)-16-(1)-18-(22)-19-(5),5.0,34.0,22.2,7.224956747275377,6.0,24.0,14.0,84.0,9.186947262284681,195,0,0,0,25,26,0,3066,10.905362422064822,16.6667,10.917964123931624,16.6667,6.951765766137353,16.6667,0,2,0,0,2,âˆ€rkadia,Sakuzyo,281.14608954183507,6,0,168.028,126.3,165.84803241305323,168.028
27,20,Hard,158,(8)-2-(2)-2-(2)-13-(2)-8-(1)-3-(5)-7-(1)-7-(1)-6-(2)-6-(42)-1-(7)-11-(1)-4-(1)-1-(2)-7-(1)-3-(1)-11-(1)-7-(33)-3-(1)-1-(3)-2-(10)-8-(4)-7-(1)-8-(1)-6-(1)-7-(1)-7-(1)-7-(1)-3-(27),28.0,13.0,5.642857142857143,3.2112566562281053,29.0,42.0,5.655172413793103,164.0,10.268801091756961,322,3,0,0,1,64,4,3635,10.959562629399628,15.533333333333335,10.959562629399587,12.620833333333334,5.248595599195235,15.533333333333335,1,2,1,1,0,Atome Conscient,La Foudre,331.67381974248804,0,0,233.0,233.0,233.0,233.0
28,21,Challenge,209,(8)-2-(2)-17-(2)-8-(1)-38-(10)-1-(22)-1-(2)-1-(1)-3-(1)-2-(1)-1-(4)-31-(1)-20-(5)-1-(5)-1-(15)-1-(4)-19-(1)-11-(1)-51-(26),18.0,51.0,11.61111111111111,15.026012303722966,19.0,26.0,5.894736842105263,112.0,7.415409907319166,321,2,0,0,1,2,0,4045,12.195716873706049,15.533333333333335,12.233709761163034,15.533333333333335,5.076887351209371,15.533333333333335,0,0,0,0,0,Atome Conscient,La Foudre,331.67381974248804,0,0,233.0,233.0,233.0,233.0
29,15,Hard,62,(23)-1-(1)-7-(1)-3-(1)-3-(1)-3-(1)-1-(1)-1-(1)-5-(19)-6-(2)-4-(11)-1-(6)-1-(1)-3-(8)-1-(8)-4-(4)-7-(1)-3-(1)-2-(6)-3-(5)-3-(10),20.0,7.0,3.1,1.9439514830419642,21.0,23.0,5.333333333333333,112.0,6.1994623422788315,174,73,0,0,0,9,31,1821,9.02650862068967,13.799999999999999,9.026508620689654,8.625,3.9044703131443876,13.799999999999999,0,3,0,0,3,BroGamer (Extended Mix),USAO,201.73913043478228,0,0,207.0,207.0,207.0,207.0
30,16,Challenge,93,(23)-1-(1)-7-(1)-7-(1)-3-(1)-3-(1)-7-(9)-7-(1)-6-(2)-4-(11)-1-(6)-1-(1)-3-(8)-8-(1)-7-(1)-7-(1)-7-(1)-7-(1)-7-(10),18.0,8.0,5.166666666666667,2.50293944839921,19.0,23.0,4.2631578947368425,81.0,5.7816001751068296,174,72,0,0,0,9,27,2063,10.226077586206912,13.799999999999999,10.226077586206896,13.799999999999999,4.225068588356351,13.799999999999999,0,3,0,0,3,BroGamer (Extended Mix),USAO,201.73913043478228,0,0,207.0,207.0,207.0,207.0
31,16,Hard,65,(33)-3-(5)-16-(24)-3-(1)-4-(1)-2-(1)-4-(2)-1-(1)-1-(1)-1-(1)-6-(27)-3-(1)-8-(1)-2-(1)-1-(1)-2-(8)-8-(13),16.0,16.0,4.0625,3.923752455664518,17.0,33.0,7.176470588235294,122.0,10.578488160635521,187,17,0,0,1,47,1,1816,8.630005286580923,14.399999999999999,8.721167557932263,10.799999999999999,5.05090059592323,14.399999999999999,1,4,1,1,4,cinder -ella-,PHQUASE,210.42860805934356,6,0,216.0,106.5,199.96238069361416,216.0
32,18,Challenge,120,(21)-15-(5)-32-(8)-8-(1)-21-(15)-15-(1)-8-(1)-2-(1)-1-(1)-18-(13),9.0,32.0,13.333333333333334,9.82344135219425,10.0,21.0,6.7,67.0,7.30372811955952,187,10,0,0,1,14,0,2242,10.654444852706185,14.399999999999999,10.771434937611406,14.399999999999999,5.225286540257205,14.399999999999999,1,4,1,1,4,cinder -ella-,PHQUASE,210.42860805934356,6,0,216.0,106.5,199.96238069361416,216.0
33,21,Hard,433,(20)-1-(1)-1-(1)-1-(1)-1-(1)-1-(1)-1-(1)-1-(1)-50-(3)-1-(2)-1-(1)-46-(1)-1-(16)-1-(1)-3-(1)-1-(1)-7-(17)-2-(4)-55-(1)-7-(1)-7-(1)-56-(16)-15-(1)-63-(1)-7-(1)-7-(1)-32-(8)-56-(16)-8-(9),28.0,63.0,15.464285714285714,21.746829726987865,29.0,20.0,4.482758620689655,130.0,6.173796526190188,563,18,0,0,0,43,4,7763,12.565325020117838,14.666666666666668,12.572232089994081,14.666666666666668,3.938358022026486,14.666666666666668,16,11,4,0,3,Dernier Voyage,Betwixt & Between vs DJ Nanazaki vs Goreshit mixed by Rems,617.8113170627081,8,0,220.0,150.0,214.9197392053282,220.0
34,22,Challenge,526,(4)-134-(1)-1-(16)-1-(1)-3-(1)-1-(1)-26-(4)-360-(9),7.0,360.0,75.14285714285714,134.6098418534452,8.0,16.0,4.625,37.0,5.370222128951997,563,1,0,0,0,4,1,8560,13.855362897360386,14.666666666666668,13.869893428063945,14.666666666666668,2.868869148337538,14.666666666666668,0,0,0,0,0,Dernier Voyage,Betwixt & Between vs DJ Nanazaki vs Goreshit mixed by Rems,617.8113170627081,8,0,220.0,150.0,214.9197392053282,220.0
35,22,Hard,294,(56)-46-(2)-8-(8)-22-(2)-24-(8)-28-(36)-32-(16)-16-(16)-32-(16)-22-(2)-64-(19),10.0,64.0,29.4,15.861904047118681,11.0,56.0,16.454545454545453,181.0,16.500688690861583,475,0,0,0,0,60,0,5558,11.795700240480405,16.132666666666665,11.795568377192982,16.125666666666667,6.0204428940008725,16.132666666666665,0,2,0,0,2,Dlaczego Tak Daleko,Neurocore,471.1886438861928,9,0,245.0,239.0,241.7975865033247,241.885
36,23,Challenge,378,(32)-22-(2)-112-(8)-28-(4)-64-(16)-16-(9)-1-(3)-1-(2)-70-(2)-64-(19),9.0,112.0,42.0,37.559952076646745,10.0,32.0,9.7,97.0,9.90005611656374,475,0,0,0,0,37,0,6247,13.257959590190913,16.14,13.257822017543859,16.12933333333333,5.850123369178012,16.125666666666667,0,2,0,0,2,Dlaczego Tak Daleko,Neurocore,471.1886438861928,9,0,245.0,239.0,241.7975865033247,241.885
37,17,Hard,139,(16)-15-(1)-15-(21)-31-(36)-2-(1)-23-(49)-11-(8)-16-(2)-22-(8)-1-(3)-3-(7),10.0,31.0,13.9,9.904544411531507,11.0,49.0,13.818181818181818,152.0,15.765901064120515,291,12,0,0,1,55,0,3317,9.878808705612842,13.866666666666667,9.87880870561283,10.4,4.253631933955241,13.866666666666667,0,0,0,0,0,Dynasty -Da Capo-,Yooh,335.7692307692303,0,0,208.0,208.0,208.0,208.0
38,18,Challenge,233,(0)-15-(1)-15-(1)-15-(5)-47-(27)-59-(13)-23-(2)-1-(2)-58-(7),8.0,59.0,29.125,22.273863607376246,9.0,27.0,6.444444444444445,58.0,8.71939090635222,291,0,0,0,1,40,0,4122,12.276288659793831,13.866666666666667,12.276288659793815,13.866666666666667,3.509024901165739,13.866666666666667,0,0,0,0,0,Dynasty -Da Capo-,Yooh,335.7692307692303,0,0,208.0,208.0,208.0,208.0
39,21,Easy,171,(64)-64-(1)-1-(1)-3-(1)-9-(16)-28-(1)-34-(1)-32-(18),7.0,64.0,24.428571428571427,22.26250317504857,8.0,64.0,12.875,103.0,21.892187125613034,274,5,0,0,0,43,0,3130,11.423357664233576,20.0,11.423357664233576,16.0,6.25141464164639,16.0,3,8,2,2,2,End Boss,The Outside Agency,274.0,8,0,240.0,160.0,-559.107620706503,240.0
40,20,Hard,110,(79)-13-(3)-33-(63)-32-(1)-32-(18),4.0,33.0,27.5,9.678154093971983,5.0,79.0,32.8,164.0,35.93327149036113,274,5,0,0,0,68,0,2589,9.44890510948905,16.0,9.44890510948905,8.0,5.99932373219766,16.0,3,8,2,2,2,End Boss,The Outside Agency,274.0,8,0,240.0,160.0,-559.107620706503,240.0
41,21,Challenge,171,(64)-64-(1)-1-(1)-3-(1)-9-(16)-28-(1)-34-(1)-32-(18),7.0,64.0,24.428571428571427,22.26250317504857,8.0,64.0,12.875,103.0,21.892187125613034,274,5,0,0,0,60,0,3120,11.386861313868613,17.0,11.386861313868613,16.0,6.216188454653915,16.0,3,8,2,2,2,End Boss,The Outside Agency,274.0,8,0,240.0,160.0,-559.107620706503,240.0
42,16,Easy,106,(21)-1-(17)-1-(2)-14-(2)-15-(17)-16-(22)-1-(15)-1-(1)-15-(1)-8-(14)-2-(2)-32-(25),11.0,32.0,9.636363636363637,9.88203144371366,12.0,25.0,11.583333333333334,139.0,9.307458722916147,245,0,0,0,45,71,0,2617,9.257414965986376,17.333333333333336,9.257414965986396,9.533333333333335,5.021460831490941,13.866666666666667,9,37,7,1,19,Engoku OVERKILL(EXTENDED MIX),RoughSketch Vs. L.E.D.-G,282.69230769230825,0,0,208.0,208.0,208.0,208.0
43,15,Hard,74,(21)-1-(17)-1-(2)-14-(2)-4-(1)-1-(2)-3-(2)-2-(17)-5-(3)-3-(1)-3-(23)-1-(15)-1-(1)-1-(1)-3-(1)-1-(1)-1-(1)-1-(3)-1-(8)-1-(14)-2-(2)-6-(3)-4-(1)-1-(1)-7-(1)-3-(1)-2-(1)-1-(25),27.0,14.0,2.740740740740741,2.8092237169257084,28.0,25.0,6.107142857142857,171.0,7.870899453115775,245,0,0,0,43,79,0,2339,8.27401360544216,13.866666666666667,8.274013605442178,7.800000000000001,4.4857678694605685,13.866666666666667,9,36,7,1,18,Engoku OVERKILL(EXTENDED MIX),RoughSketch Vs. L.E.D.-G,282.69230769230825,0,0,208.0,208.0,208.0,208.0
44,16,Challenge,102,(21)-1-(17)-1-(2)-14-(2)-15-(17)-16-(22)-1-(15)-1-(1)-7-(1)-7-(2)-7-(14)-2-(2)-7-(2)-23-(25),13.0,23.0,7.846153846153846,7.127951480453013,14.0,25.0,10.214285714285714,143.0,9.241866040583357,245,0,0,0,43,71,0,2558,9.04870748299318,13.866666666666667,9.048707482993198,9.533333333333335,4.776147894922664,13.866666666666667,9,35,7,1,17,Engoku OVERKILL(EXTENDED MIX),RoughSketch Vs. L.E.D.-G,282.69230769230825,0,0,208.0,208.0,208.0,208.0
45,17,Hard,108,(16)-1-(1)-1-(4)-1-(1)-1-(16)-12-(1)-1-(3)-1-(1)-3-(2)-1-(1)-1-(1)-1-(1)-2-(1)-1-(1)-1-(1)-8-(11)-6-(1)-21-(14)-20-(1)-4-(1)-4-(1)-3-(1)-2-(4)-9-(1)-1-(1)-1-(1)-1-(9),26.0,21.0,4.153846153846154,5.619197862273993,27.0,16.0,3.5925925925925926,97.0,4.901014488852591,205,4,0,0,0,57,1,2320,10.138211382113807,14.333333333333334,10.138211382113822,12.541666666666666,5.23198542157356,14.333333333333334,0,1,0,0,1,Epidermis,Venetian Snares,228.8372093023259,0,0,215.0,215.0,215.0,215.0
46,18,Challenge,136,(16)-1-(1)-1-(4)-1-(1)-1-(16)-14-(3)-1-(1)-3-(2)-3-(1)-1-(1)-2-(1)-1-(1)-1-(1)-9-(2)-14-(1)-60-(1)-4-(1)-3-(1)-3-(2)-10-(1)-1-(1)-1-(1)-1-(9),22.0,60.0,6.181818181818182,12.722819257936894,23.0,16.0,3.0,69.0,4.461960433384737,205,2,0,0,0,14,0,2692,11.763821138211366,14.333333333333334,11.763821138211382,14.333333333333334,4.3206646172476955,14.333333333333334,0,0,0,0,0,Epidermis,Venetian Snares,228.8372093023259,0,0,215.0,215.0,215.0,215.0
47,17,Easy,78,(16)-1-(1)-1-(1)-5-(1)-7-(1)-1-(1)-3-(17)-6-(2)-6-(34)-23-(1)-16-(8)-6-(1)-1-(6)-2-(1),13.0,23.0,6.0,6.557438524302,14.0,34.0,6.5,91.0,9.693376009499397,169,1,0,0,6,50,1,1930,10.1829388560158,18.725,10.18293885601578,9.808333333333334,4.811210300169396,14.266666666666667,0,1,0,0,3,Eternal Ending,Kobaryo,189.53271028037344,0,0,214.0,214.0,214.0,214.0
48,15,Hard,34,(16)-1-(1)-1-(1)-1-(1)-1-(1)-1-(1)-1-(1)-1-(1)-1-(7)-1-(17)-6-(2)-3-(1)-2-(58)-1-(1)-1-(1)-1-(1)-1-(1)-1-(1)-1-(1)-1-(1)-1-(9)-1-(1)-1-(1)-2-(8)-2-(1),24.0,6.0,1.4166666666666667,1.1000658741803746,25.0,58.0,5.4,135.0,11.895377253370318,169,6,0,0,0,71,2,1610,8.494575936883647,14.266666666666667,8.49457593688363,8.025,4.023177641406318,14.266666666666667,0,1,0,0,1,Eternal Ending,Kobaryo,189.53271028037344,0,0,214.0,214.0,214.0,214.0
49,16,Challenge,77,(16)-1-(1)-1-(1)-5-(1)-1-(1)-5-(1)-1-(1)-3-(17)-6-(2)-6-(34)-23-(1)-16-(4)-2-(2)-1-(1)-1-(1)-2-(1)-1-(6)-2-(1),17.0,23.0,4.529411764705882,6.0530740853183795,18.0,34.0,5.111111111111111,92.0,8.75072359286321,169,3,0,0,0,51,2,1896,10.003550295858009,14.266666666666667,10.00355029585799,11.591666666666669,4.508420221737184,14.266666666666667,0,0,0,0,0,Eternal Ending,Kobaryo,189.53271028037344,0,0,214.0,214.0,214.0,214.0
50,18,Hard,362,(23)-66-(1)-16-(15)-17-(16)-32-(1)-14-(22)-14-(2)-29-(3)-6-(2)-6-(2)-15-(2)-30-(2)-40-(25)-40-(17)-37-(4),14.0,66.0,25.857142857142858,16.556928100703587,15.0,25.0,9.133333333333333,137.0,9.272591459832164,499,16,0,0,0,270,0,6578,10.985303941215768,13.333333333333334,10.985303941215765,13.333333333333334,4.03963048696846,13.333333333333334,3,16,3,0,6,Fast Animu Music,Yuuhei Satellite vs Helblinde vs DJ Sharpnel mixed by Rems,598.7999999999998,0,0,200.0,200.0,200.0,200.0
51,19,Challenge,447,(16)-73-(1)-96-(1)-14-(22)-14-(2)-46-(2)-15-(2)-137-(2)-52-(4),8.0,137.0,55.875,44.360334598763856,9.0,22.0,5.777777777777778,52.0,7.693792591722527,499,7,0,0,0,70,0,7377,12.319639278557117,13.333333333333334,12.319639278557116,13.333333333333334,3.098898186816003,13.333333333333334,0,5,0,0,4,Fast Animu Music,Yuuhei Satellite vs Helblinde vs DJ Sharpnel mixed by Rems,598.7999999999998,0,0,200.0,200.0,200.0,200.0
52,19,Hard,368,(14)-14-(2)-16-(12)-19-(1)-47-(15)-1-(1)-32-(14)-2-(1)-56-(15)-2-(22)-2-(14)-2-(2)-80-(16)-31-(32)-1-(1)-47-(1)-16,16.0,80.0,23.0,23.891421054428722,16.0,32.0,10.1875,163.0,9.303897032964198,531,6,0,0,0,200,2,6991,11.520009416195817,14.0,11.520009416195856,14.0,3.9778180410666972,14.0,4,4,2,0,2,FASTER Animu Music,Helblinde vs DJ Sharpnel vs Goreshit mixed by Rems,606.8571428571449,0,0,210.0,210.0,210.0,210.0
53,20,Challenge,459,(14)-14-(2)-16-(12)-19-(1)-96-(1)-72-(15)-2-(22)-18-(2)-127-(1)-32-(1)-47-(1)-16,11.0,127.0,41.72727272727273,40.00772652648713,11.0,22.0,6.545454545454546,72.0,7.685878432080959,531,2,0,0,0,189,2,7706,12.698210922787151,14.0,12.698210922787194,14.0,3.4051624377004033,14.0,2,0,0,0,0,FASTER Animu Music,Helblinde vs DJ Sharpnel vs Goreshit mixed by Rems,606.8571428571449,0,0,210.0,210.0,210.0,210.0
54,21,Hard,378,(24)-7-(1)-8-(12)-4-(1)-32-(3)-1-(3)-1-(1)-1-(1)-1-(1)-1-(1)-1-(1)-1-(1)-1-(1)-1-(4)-1-(1)-1-(1)-1-(1)-1-(7)-1-(1)-14-(2)-30-(2)-26-(1)-10-(4)-4-(26)-3-(11)-1-(5)-1-(3)-14-(2)-7-(10)-14-(4)-1-(22)-6-(2)-32-(8)-12-(12)-18-(11)-28-(2)-29-(2)-1-(2)-9-(61)-12-(4)-41-(4),40.0,41.0,9.45,11.31812705353673,41.0,61.0,6.487804878048781,266.0,10.779893207308485,644,8,0,0,0,193,0,7448,11.083333333333213,16.291666666666668,11.083333333333334,15.333333333333334,5.490821610140008,15.333333333333334,8,10,0,0,6,FASTEST ANIMU MUSIC,Helblinde vs Hommarju feat. Mamiko mixed by Rems,672.0000000000073,0,0,230.0,230.0,230.0,230.0
